# additive constant
2.000000
#   14 local fields
0 0.000000
1 0.000000
2 0.000000
3 0.000000
4 -1.000000
5 -1.000000
6 -1.000000
7 -1.000000
8 0.000000
9 0.000000
10 0.000000
11 0.000000
12 2.000000
13 4.000000
# non-zero couplings
4 5 0.250000
4 6 0.250000
4 7 0.250000
4 12 -0.500000
4 13 -1.000000
5 4 0.250000
5 6 0.250000
5 7 0.250000
5 12 -0.500000
5 13 -1.000000
6 4 0.250000
6 5 0.250000
6 7 0.250000
6 12 -0.500000
6 13 -1.000000
7 4 0.250000
7 5 0.250000
7 6 0.250000
7 12 -0.500000
7 13 -1.000000
12 4 -0.500000
12 5 -0.500000
12 6 -0.500000
12 7 -0.500000
12 13 2.000000
13 4 -1.000000
13 5 -1.000000
13 6 -1.000000
13 7 -1.000000
13 12 2.000000
