# additive constant
0.000000
#   14 local fields
0 0.000000
1 0.000000
2 0.000000
3 0.000000
4 1.000000
5 1.000000
6 1.000000
7 1.000000
8 0.000000
9 0.000000
10 0.000000
11 0.000000
12 4.000000
13 4.000000
# non-zero couplings
4 5 1.000000
4 6 1.000000
4 7 1.000000
4 12 -2.000000
4 13 -2.000000
5 4 1.000000
5 6 1.000000
5 7 1.000000
5 12 -2.000000
5 13 -2.000000
6 4 1.000000
6 5 1.000000
6 7 1.000000
6 12 -2.000000
6 13 -2.000000
7 4 1.000000
7 5 1.000000
7 6 1.000000
7 12 -2.000000
7 13 -2.000000
12 4 -2.000000
12 5 -2.000000
12 6 -2.000000
12 7 -2.000000
12 13 4.000000
13 4 -2.000000
13 5 -2.000000
13 6 -2.000000
13 7 -2.000000
13 12 4.000000
